UserId,AttractionType,AvgRating,Visits
65810,Waterfalls,5.0,1
65812,Nature & Wildlife Areas,2.0,1
65815,Beaches,3.0,1
65816,Beaches,4.0,1
65816,National Parks,5.0,1
65816,Nature & Wildlife Areas,3.0,1
65816,Points of Interest & Landmarks,4.0,1
65816,Waterfalls,4.0,1
65817,Nature & Wildlife Areas,5.0,1
65818,Beaches,5.0,1
65819,Beaches,5.0,1
65819,History Museums,4.0,8
65820,Nature & Wildlife Areas,5.0,1
65825,Points of Interest & Landmarks,5.0,1
65826,Beaches,4.0,1
65828,Nature & Wildlife Areas,4.0,1
65829,Waterfalls,5.0,1
65831,Nature & Wildlife Areas,4.0,1
65833,Nature & Wildlife Areas,3.0,1
65833,Points of Interest & Landmarks,4.0,1
65835,Volcanos,5.0,1
65840,Nature & Wildlife Areas,4.0,1
65840,Religious Sites,4.0,1
65841,Nature & Wildlife Areas,5.0,1
65842,Nature & Wildlife Areas,4.0,1
65843,Points of Interest & Landmarks,4.0,1
65844,Beaches,4.0,1
65851,Points of Interest & Landmarks,3.0,1
65854,Flea & Street Markets,4.0,2
65855,Beaches,2.0,1
65860,Beaches,4.0,1
65867,Religious Sites,5.0,2
65867,Water Parks,5.0,1
65868,Water Parks,1.0,1
65871,Volcanos,3.5,4
65874,Historic Sites,3.5,2
65874,Points of Interest & Landmarks,3.0,1
65874,Religious Sites,3.0,1
65877,Beaches,4.0,1
65880,Water Parks,5.0,1
65881,Points of Interest & Landmarks,4.0,1
65883,Nature & Wildlife Areas,4.0,1
65885,Points of Interest & Landmarks,5.0,2
65889,Water Parks,5.0,1
65892,Nature & Wildlife Areas,5.0,1
65892,Points of Interest & Landmarks,5.0,1
65892,Waterfalls,5.0,1
65895,Points of Interest & Landmarks,4.0,1
65896,Nature & Wildlife Areas,4.0,1
65898,Nature & Wildlife Areas,3.0,1
65898,Religious Sites,3.0,1
65903,Water Parks,5.0,1
65905,Religious Sites,4.0,2
65914,Nature & Wildlife Areas,4.0,2
65914,Water Parks,5.0,1
65915,Points of Interest & Landmarks,5.0,1
65916,Beaches,3.0,1
65919,Water Parks,5.0,1
65922,Religious Sites,5.0,1
65924,Beaches,1.0,1
65926,Beaches,5.0,1
65930,Volcanos,3.0,2
65931,Beaches,4.0,1
65931,Historic Sites,3.0,1
65932,Nature & Wildlife Areas,1.0,1
65934,Nature & Wildlife Areas,4.0,1
65934,Points of Interest & Landmarks,4.0,1
65939,Nature & Wildlife Areas,4.0,2
65939,Religious Sites,3.0,2
65941,Water Parks,5.0,1
65946,Nature & Wildlife Areas,4.0,1
65946,Points of Interest & Landmarks,3.0,1
65949,Points of Interest & Landmarks,4.0,1
65950,Beaches,5.0,1
65952,Nature & Wildlife Areas,5.0,1
65953,Beaches,4.0,1
65960,Water Parks,5.0,1
65964,Beaches,3.0,1
65965,Nature & Wildlife Areas,5.0,1
65965,Points of Interest & Landmarks,5.0,1
65966,Nature & Wildlife Areas,5.0,1
65966,Religious Sites,3.0,1
65967,Nature & Wildlife Areas,3.0,1
65969,Religious Sites,5.0,1
65970,Beaches,4.0,1
65975,Waterfalls,5.0,1
65981,Beaches,4.0,1
65982,Points of Interest & Landmarks,1.0,1
65985,Water Parks,5.0,1
65990,Beaches,4.0,1
65994,Volcanos,3.0,3
65996,Religious Sites,5.0,1
66000,Points of Interest & Landmarks,3.0,1
66000,Religious Sites,4.0,1
66001,Points of Interest & Landmarks,5.0,1
66002,Religious Sites,5.0,1
66003,Beaches,4.0,1
66003,Nature & Wildlife Areas,4.0,1
66003,Points of Interest & Landmarks,4.0,1
66003,Religious Sites,4.0,1
66004,Religious Sites,4.0,1
66006,Water Parks,4.0,1
66007,Religious Sites,4.0,1
66008,National Parks,2.0,1
66008,Points of Interest & Landmarks,3.0,1
66008,Volcanos,5.0,1
66011,Beaches,5.0,1
66011,Waterfalls,3.0,1
66012,Beaches,3.0,1
66014,Water Parks,5.0,1
66015,Points of Interest & Landmarks,1.0,1
66017,Ballets,5.0,1
66018,Beaches,5.0,1
66019,Nature & Wildlife Areas,5.0,2
66024,Beaches,4.0,1
66024,Points of Interest & Landmarks,4.0,1
66028,Points of Interest & Landmarks,3.0,1
66029,Water Parks,5.0,1
66032,National Parks,5.0,1
66036,Beaches,5.0,1
66038,Ancient Ruins,5.0,1
66039,Water Parks,5.0,1
66041,Religious Sites,4.0,1
66046,Beaches,4.0,1
66046,Religious Sites,5.0,1
66050,Points of Interest & Landmarks,5.0,1
66058,National Parks,5.0,1
66058,Volcanos,4.0,2
66059,Beaches,2.0,1
66059,Points of Interest & Landmarks,2.0,1
66059,Religious Sites,4.0,1
66059,Waterfalls,4.0,1
66061,Nature & Wildlife Areas,3.0,1
66061,Points of Interest & Landmarks,3.0,2
66070,Beaches,4.0,1
66074,Nature & Wildlife Areas,4.0,2
66080,Beaches,2.0,1
66082,Nature & Wildlife Areas,3.0,1
66082,Points of Interest & Landmarks,1.0,1
66083,Ancient Ruins,4.0,1
66086,Volcanos,3.6666666666666665,3
66087,Volcanos,4.454545454545454,11
66088,Nature & Wildlife Areas,5.0,1
66088,Religious Sites,4.0,1
66088,Volcanos,4.666666666666667,3
66089,Historic Sites,2.6666666666666665,3
66093,Beaches,4.0,1
66094,Beaches,5.0,1
66096,Nature & Wildlife Areas,5.0,1
66099,Nature & Wildlife Areas,4.0,1
66100,Beaches,4.0,1
66110,Water Parks,3.0,1
66111,Flea & Street Markets,4.0,1
66116,Water Parks,5.0,1
66119,Religious Sites,4.0,1
66127,Beaches,5.0,1
66128,Beaches,4.0,1
66133,Beaches,4.0,1
66134,Points of Interest & Landmarks,4.0,1
66135,Nature & Wildlife Areas,5.0,1
66135,Water Parks,5.0,1
66140,Religious Sites,5.0,1
66141,Water Parks,4.0,1
66142,Beaches,1.0,1
66145,Beaches,5.0,1
66152,Nature & Wildlife Areas,5.0,1
66159,Religious Sites,5.0,1
66164,Nature & Wildlife Areas,5.0,1
66168,Beaches,5.0,1
66171,Beaches,5.0,1
66172,Beaches,5.0,1
66172,Water Parks,5.0,1
66175,Beaches,5.0,1
66178,Caverns & Caves,4.0,1
66185,Nature & Wildlife Areas,5.0,1
66188,Nature & Wildlife Areas,5.0,1
66188,Points of Interest & Landmarks,5.0,1
66188,Religious Sites,5.0,2
66189,Beaches,3.0,1
66189,Religious Sites,4.5,2
66191,Volcanos,4.0,2
66192,Beaches,5.0,1
66194,Nature & Wildlife Areas,5.0,1
66196,Nature & Wildlife Areas,1.0,1
66198,Volcanos,5.0,1
66200,Water Parks,5.0,1
66210,Historic Sites,3.3333333333333335,3
66211,Nature & Wildlife Areas,4.0,1
66211,Religious Sites,5.0,1
66214,Beaches,4.5,2
66214,Religious Sites,5.0,2
66221,Religious Sites,4.0,3
66222,Nature & Wildlife Areas,5.0,1
66223,Beaches,4.5,2
66225,Nature & Wildlife Areas,5.0,1
66227,Nature & Wildlife Areas,4.0,1
66235,Nature & Wildlife Areas,4.0,1
66237,Beaches,5.0,1
66243,Beaches,4.0,1
66244,Nature & Wildlife Areas,3.0,1
66249,Beaches,3.0,1
66251,Beaches,1.0,1
66252,Religious Sites,5.0,1
66257,Points of Interest & Landmarks,2.0,1
66258,Beaches,5.0,1
66259,Water Parks,5.0,1
66262,Nature & Wildlife Areas,4.0,1
66263,Volcanos,5.0,1
66268,Flea & Street Markets,3.5,2
66270,Water Parks,5.0,1
66274,History Museums,5.0,1
66275,Beaches,4.0,1
66281,History Museums,4.5,2
66283,Nature & Wildlife Areas,4.0,1
66284,Points of Interest & Landmarks,4.0,1
66284,Religious Sites,4.5,2
66286,History Museums,5.0,1
66287,Nature & Wildlife Areas,5.0,1
66293,Water Parks,5.0,1
66295,Beaches,3.0,1
66295,Waterfalls,4.0,1
66299,Beaches,4.0,1
66302,Religious Sites,4.0,1
66307,Beaches,5.0,1
66310,Beaches,5.0,1
66311,Nature & Wildlife Areas,3.0,1
66311,Points of Interest & Landmarks,5.0,1
66311,Religious Sites,3.5,2
66312,Beaches,5.0,1
66316,Religious Sites,4.0,1
66318,Water Parks,5.0,1
66321,Water Parks,5.0,1
66322,Points of Interest & Landmarks,4.0,1
66322,Religious Sites,5.0,2
66323,Volcanos,5.0,1
66324,Beaches,4.0,2
66324,Points of Interest & Landmarks,5.0,1
66324,Religious Sites,5.0,2
66324,Waterfalls,5.0,1
66325,Points of Interest & Landmarks,3.0,1
66326,Points of Interest & Landmarks,5.0,1
66328,Beaches,5.0,2
66328,Nature & Wildlife Areas,4.0,2
66328,Water Parks,5.0,1
66330,Water Parks,4.0,2
66333,Nature & Wildlife Areas,5.0,1
66333,Religious Sites,5.0,1
66335,Nature & Wildlife Areas,4.0,1
66335,Points of Interest & Landmarks,3.0,1
66338,Nature & Wildlife Areas,5.0,1
66341,Nature & Wildlife Areas,3.0,1
66343,Points of Interest & Landmarks,4.5,2
66343,Waterfalls,4.0,1
66348,Religious Sites,5.0,1
66350,Beaches,5.0,1
66351,Nature & Wildlife Areas,4.0,1
66351,Waterfalls,3.0,1
66352,Religious Sites,5.0,1
66354,Nature & Wildlife Areas,4.5,2
66355,Water Parks,5.0,2
66359,Religious Sites,4.0,1
66360,Beaches,3.0,1
66360,Nature & Wildlife Areas,3.0,1
66360,Points of Interest & Landmarks,2.0,1
66360,Religious Sites,4.0,1
66361,Nature & Wildlife Areas,5.0,1
66366,Religious Sites,5.0,1
66369,Water Parks,5.0,1
66372,Water Parks,5.0,1
66374,Beaches,5.0,1
66376,Beaches,4.0,2
66378,Beaches,3.6666666666666665,3
66378,Nature & Wildlife Areas,4.0,2
66378,Religious Sites,4.0,2
66378,Water Parks,4.5,2
66379,Volcanos,5.0,1
66380,Religious Sites,5.0,1
66381,Beaches,1.0,1
66382,Beaches,4.0,1
66382,Waterfalls,4.0,1
66383,Waterfalls,3.0,1
66390,Points of Interest & Landmarks,4.0,1
66393,Nature & Wildlife Areas,5.0,1
66393,Points of Interest & Landmarks,5.0,1
66393,Waterfalls,4.0,1
66395,Beaches,5.0,1
66397,Volcanos,5.0,1
66400,Water Parks,5.0,1
66403,Water Parks,5.0,1
66406,Nature & Wildlife Areas,5.0,1
66408,Water Parks,5.0,1
66411,Points of Interest & Landmarks,4.0,1
66412,Points of Interest & Landmarks,4.0,1
66413,Beaches,3.0,1
66415,Nature & Wildlife Areas,4.0,1
66417,Water Parks,4.0,1
66424,Flea & Street Markets,4.0,3
66435,Nature & Wildlife Areas,3.0,1
66435,Religious Sites,4.5,2
66438,Nature & Wildlife Areas,3.0,2
66441,Water Parks,5.0,1
66444,Flea & Street Markets,4.0,2
66445,Water Parks,5.0,1
66446,Nature & Wildlife Areas,5.0,1
66449,Religious Sites,5.0,1
66452,Water Parks,5.0,1
66453,Nature & Wildlife Areas,5.0,1
66453,Points of Interest & Landmarks,4.0,1
66453,Religious Sites,5.0,1
66454,Volcanos,3.5714285714285716,7
66458,Nature & Wildlife Areas,5.0,1
66458,Religious Sites,5.0,1
66462,Religious Sites,3.0,1
66464,History Museums,5.0,1
66466,Nature & Wildlife Areas,4.0,1
66472,Religious Sites,2.0,1
66473,Nature & Wildlife Areas,5.0,1
66474,Volcanos,5.0,1
66475,Nature & Wildlife Areas,4.0,1
66477,Beaches,5.0,1
66477,Nature & Wildlife Areas,4.0,2
66479,Water Parks,5.0,1
66479,Waterfalls,4.0,1
66481,Nature & Wildlife Areas,5.0,1
66484,Beaches,2.0,1
66488,Beaches,5.0,1
66490,Points of Interest & Landmarks,4.0,1
66491,Water Parks,5.0,1
66494,Volcanos,4.0,1
66499,Beaches,2.0,1
66499,Waterfalls,3.0,1
66501,Nature & Wildlife Areas,5.0,1
66507,Religious Sites,4.0,1
66508,Water Parks,5.0,1
66510,History Museums,4.0,1
66513,Nature & Wildlife Areas,4.0,1
66513,Points of Interest & Landmarks,3.0,2
66515,Water Parks,5.0,1
66523,Nature & Wildlife Areas,3.0,1
66523,Water Parks,5.0,1
66525,Water Parks,3.0,1
66532,Nature & Wildlife Areas,3.0,1
66532,Religious Sites,4.0,1
66533,Beaches,2.0,1
66536,Beaches,5.0,1
66537,Points of Interest & Landmarks,3.0,1
66538,Beaches,5.0,1
66540,Volcanos,3.6666666666666665,3
66541,Points of Interest & Landmarks,2.0,1
66547,Historic Sites,3.0,2
66555,Water Parks,5.0,1
66556,Points of Interest & Landmarks,3.0,1
66558,Nature & Wildlife Areas,5.0,1
66560,Beaches,5.0,1
66561,Religious Sites,3.0,1
66563,Religious Sites,3.0,1
66572,Beaches,5.0,1
66573,Ancient Ruins,5.0,1
66578,Beaches,5.0,1
66579,Beaches,5.0,2
66593,Beaches,5.0,1
66597,Religious Sites,5.0,1
66599,Nature & Wildlife Areas,5.0,2
66599,Points of Interest & Landmarks,5.0,1
66599,Waterfalls,5.0,1
66608,Beaches,5.0,1
66610,Water Parks,5.0,1
66614,Points of Interest & Landmarks,3.0,1
66618,Flea & Street Markets,5.0,2
66618,Nature & Wildlife Areas,4.0,1
66619,Beaches,4.0,1
66621,Beaches,4.0,1
66622,Religious Sites,5.0,1
66628,Historic Sites,3.0,2
66632,Nature & Wildlife Areas,3.0,1
66633,Nature & Wildlife Areas,5.0,1
66634,Water Parks,5.0,1
66637,Beaches,4.0,2
66638,Nature & Wildlife Areas,5.0,1
66638,Religious Sites,5.0,1
66641,Points of Interest & Landmarks,4.0,1
66646,Beaches,5.0,1
66647,Nature & Wildlife Areas,4.0,1
66649,Ballets,5.0,1
66650,Nature & Wildlife Areas,4.0,1
66650,Religious Sites,4.0,1
66652,Flea & Street Markets,4.0,3
66653,Beaches,3.0,1
66653,Nature & Wildlife Areas,3.0,1
66653,Points of Interest & Landmarks,3.0,1
66653,Waterfalls,3.0,1
66657,Water Parks,5.0,1
66661,Nature & Wildlife Areas,4.0,1
66664,Nature & Wildlife Areas,2.0,1
66668,Religious Sites,2.0,1
66671,Beaches,1.0,1
66673,Beaches,4.0,1
66673,Religious Sites,4.0,2
66674,Water Parks,5.0,1
66675,Beaches,4.0,1
66675,Nature & Wildlife Areas,5.0,3
66681,Religious Sites,5.0,1
66683,Nature & Wildlife Areas,5.0,1
66684,Beaches,4.666666666666667,3
66684,Nature & Wildlife Areas,3.0,1
66684,Religious Sites,4.0,1
66684,Water Parks,4.5,2
66685,Points of Interest & Landmarks,3.0,1
66685,Waterfalls,5.0,1
66687,Beaches,2.5,2
66688,Beaches,3.6,5
66688,Points of Interest & Landmarks,4.0,1
66688,Water Parks,4.666666666666667,3
66690,Nature & Wildlife Areas,5.0,2
66690,Points of Interest & Landmarks,5.0,1
66690,Religious Sites,4.0,1
66690,Waterfalls,5.0,1
66691,Points of Interest & Landmarks,3.5,2
66694,Beaches,2.0,1
66694,Nature & Wildlife Areas,4.25,4
66694,Points of Interest & Landmarks,3.0,1
66694,Religious Sites,5.0,2
66694,Water Parks,5.0,3
66695,Nature & Wildlife Areas,4.5,2
66695,Points of Interest & Landmarks,5.0,1
66695,Religious Sites,1.0,1
66697,Points of Interest & Landmarks,4.0,1
66697,Water Parks,5.0,1
66697,Waterfalls,2.0,1
66699,Nature & Wildlife Areas,5.0,3
66699,Religious Sites,5.0,1
66699,Water Parks,5.0,3
66699,Waterfalls,1.0,1
66701,Beaches,3.0,1
66701,Nature & Wildlife Areas,4.0,1
66701,Religious Sites,2.0,1
66706,Points of Interest & Landmarks,5.0,1
66706,Water Parks,5.0,2
66706,Waterfalls,5.0,1
66710,Nature & Wildlife Areas,5.0,1
66710,Points of Interest & Landmarks,4.0,1
66712,Beaches,5.0,1
66712,Water Parks,5.0,1
66713,Nature & Wildlife Areas,5.0,1
66713,Points of Interest & Landmarks,4.0,1
66718,Water Parks,4.0,1
66721,Points of Interest & Landmarks,5.0,1
66721,Waterfalls,5.0,1
66724,Water Parks,5.0,1
66725,Nature & Wildlife Areas,5.0,1
66726,Nature & Wildlife Areas,5.0,1
66726,Points of Interest & Landmarks,5.0,1
66728,Nature & Wildlife Areas,4.0,1
66729,Points of Interest & Landmarks,3.0,1
66730,Ballets,5.0,1
66736,Religious Sites,5.0,1
66737,Nature & Wildlife Areas,5.0,1
66739,Nature & Wildlife Areas,4.0,1
66740,Points of Interest & Landmarks,4.0,1
66741,Beaches,5.0,1
66742,Religious Sites,4.0,1
66746,Nature & Wildlife Areas,4.0,1
66747,Points of Interest & Landmarks,2.0,1
66747,Waterfalls,2.0,1
66750,Nature & Wildlife Areas,4.0,1
66752,Beaches,5.0,1
66757,Religious Sites,4.0,1
66761,Nature & Wildlife Areas,5.0,1
66763,Nature & Wildlife Areas,4.0,1
66763,Points of Interest & Landmarks,5.0,1
66767,Water Parks,4.0,1
66770,Nature & Wildlife Areas,4.0,1
66771,Nature & Wildlife Areas,5.0,1
66771,Points of Interest & Landmarks,5.0,1
66771,Religious Sites,4.0,1
66772,Nature & Wildlife Areas,5.0,1
66773,Nature & Wildlife Areas,5.0,1
66773,Water Parks,4.0,2
66776,Religious Sites,5.0,1
66777,Nature & Wildlife Areas,3.0,1
66779,Nature & Wildlife Areas,5.0,1
66779,Points of Interest & Landmarks,2.0,1
66779,Waterfalls,4.0,1
66786,Points of Interest & Landmarks,5.0,1
66789,Water Parks,5.0,1
66795,Religious Sites,5.0,1
66800,Beaches,5.0,1
66803,Beaches,4.0,1
66803,Nature & Wildlife Areas,4.5,2
66803,Points of Interest & Landmarks,4.5,2
66803,Water Parks,5.0,1
66807,Religious Sites,4.0,1
66809,Water Parks,5.0,1
66810,Nature & Wildlife Areas,5.0,1
66813,Beaches,3.0,1
66813,Points of Interest & Landmarks,3.0,1
66817,Religious Sites,5.0,1
66823,Volcanos,4.0,1
66826,Nature & Wildlife Areas,5.0,1
66827,Nature & Wildlife Areas,5.0,1
66828,Beaches,5.0,1
66830,Flea & Street Markets,4.0,4
66832,Beaches,4.0,1
66835,Beaches,4.0,2
66836,Water Parks,5.0,1
66839,Nature & Wildlife Areas,4.0,1
66842,Nature & Wildlife Areas,1.0,2
66842,Waterfalls,5.0,1
66843,Beaches,1.0,1
66843,Religious Sites,5.0,1
66845,Nature & Wildlife Areas,4.0,1
66847,Religious Sites,5.0,1
66848,Religious Sites,5.0,1
66849,Beaches,4.0,1
66850,Points of Interest & Landmarks,5.0,1
66856,Beaches,4.0,2
66857,Beaches,2.0,1
66857,Points of Interest & Landmarks,4.0,1
66857,Religious Sites,5.0,1
66857,Waterfalls,5.0,1
66859,Beaches,3.0,2
66860,Beaches,5.0,1
66863,National Parks,1.0,1
66864,Beaches,4.0,1
66866,Water Parks,5.0,1
66870,Nature & Wildlife Areas,4.0,1
66872,Beaches,5.0,1
66875,National Parks,5.0,1
66877,Beaches,5.0,1
66878,Nature & Wildlife Areas,4.5,2
66878,Religious Sites,3.5,2
66878,Water Parks,4.0,1
66880,History Museums,4.0,1
66881,Beaches,4.0,2
66885,Nature & Wildlife Areas,4.333333333333333,3
66885,Points of Interest & Landmarks,3.5,2
66885,Religious Sites,4.666666666666667,3
66885,Water Parks,4.0,2
66885,Waterfalls,4.0,1
66890,Beaches,4.0,1
66890,Points of Interest & Landmarks,4.0,1
66890,Religious Sites,5.0,1
66891,History Museums,4.5,2
66894,National Parks,5.0,1
66899,Beaches,4.0,1
66899,Religious Sites,4.0,1
66901,Nature & Wildlife Areas,4.5,4
66901,Water Parks,5.0,1
66902,Waterfalls,5.0,1
66907,Nature & Wildlife Areas,3.0,2
66913,Beaches,5.0,1
66916,Points of Interest & Landmarks,3.0,1
66919,Religious Sites,5.0,1
66923,Beaches,3.0,1
66923,Nature & Wildlife Areas,4.0,1
66923,Water Parks,4.0,1
66924,Nature & Wildlife Areas,4.0,1
66925,Nature & Wildlife Areas,3.0,1
66926,Points of Interest & Landmarks,5.0,1
66930,Beaches,5.0,1
66931,Religious Sites,5.0,1
66933,Religious Sites,4.0,2
66934,Nature & Wildlife Areas,5.0,1
66938,Water Parks,5.0,1
66939,Water Parks,4.0,1
66941,Nature & Wildlife Areas,5.0,1
66941,Points of Interest & Landmarks,5.0,1
66941,Waterfalls,4.0,1
66942,Beaches,4.0,1
66943,Waterfalls,3.0,1
66944,Religious Sites,4.0,1
66946,Nature & Wildlife Areas,5.0,1
66947,Water Parks,5.0,2
66948,Nature & Wildlife Areas,5.0,1
66948,Points of Interest & Landmarks,5.0,1
66948,Water Parks,4.0,2
66950,Beaches,5.0,1
66954,Beaches,4.0,1
66955,Water Parks,5.0,2
66956,Water Parks,5.0,1
66957,Water Parks,5.0,1
66958,Nature & Wildlife Areas,4.0,1
66961,Beaches,5.0,2
66963,Points of Interest & Landmarks,3.0,1
66964,Waterfalls,5.0,1
66965,Nature & Wildlife Areas,4.0,1
66966,Flea & Street Markets,4.5,2
66967,Nature & Wildlife Areas,5.0,1
66968,Nature & Wildlife Areas,1.0,1
66970,Nature & Wildlife Areas,4.0,1
66970,Religious Sites,4.0,1
66971,Water Parks,4.0,1
66973,Waterfalls,4.0,1
66974,Water Parks,5.0,1
66976,Nature & Wildlife Areas,5.0,2
66978,Nature & Wildlife Areas,4.0,1
66979,Beaches,1.0,1
66979,Nature & Wildlife Areas,5.0,3
66979,Religious Sites,5.0,1
66979,Water Parks,5.0,1
66980,Nature & Wildlife Areas,4.0,1
66982,Nature & Wildlife Areas,5.0,1
66985,Nature & Wildlife Areas,3.0,1
66985,Points of Interest & Landmarks,5.0,2
66986,Nature & Wildlife Areas,4.0,1
66986,Religious Sites,4.0,1
66987,Points of Interest & Landmarks,4.0,3
66988,Beaches,5.0,2
66988,Nature & Wildlife Areas,5.0,1
66991,Nature & Wildlife Areas,5.0,1
66991,Points of Interest & Landmarks,5.0,1
66993,History Museums,4.0,2
66993,Points of Interest & Landmarks,4.0,1
66994,Beaches,3.0,1
66994,Water Parks,5.0,1
66995,Nature & Wildlife Areas,5.0,1
66995,Religious Sites,5.0,1
66996,Water Parks,5.0,1
66998,Points of Interest & Landmarks,4.0,1
67000,Nature & Wildlife Areas,2.0,1
67011,Religious Sites,5.0,2
67014,Waterfalls,4.0,1
67016,Beaches,5.0,1
67017,Nature & Wildlife Areas,5.0,1
67019,Nature & Wildlife Areas,4.0,1
67022,Water Parks,4.0,1
67029,Nature & Wildlife Areas,3.0,1
67029,Water Parks,3.0,1
67032,Beaches,2.0,1
67035,Nature & Wildlife Areas,5.0,2
67040,Ancient Ruins,3.75,4
67040,Religious Sites,5.0,1
67041,Beaches,4.0,1
67042,Volcanos,4.0,1
67047,Beaches,5.0,1
67049,Religious Sites,5.0,1
67051,Waterfalls,4.0,1
67053,Water Parks,4.0,1
67057,Nature & Wildlife Areas,1.0,1
67060,Points of Interest & Landmarks,2.0,1
67061,Nature & Wildlife Areas,5.0,1
67074,National Parks,5.0,1
67076,History Museums,3.0,1
67078,Water Parks,3.0,1
67079,Points of Interest & Landmarks,3.0,1
67084,Religious Sites,5.0,1
67085,Nature & Wildlife Areas,4.0,1
67085,Religious Sites,4.0,2
67087,Beaches,4.0,1
67092,Volcanos,5.0,1
67098,Water Parks,5.0,1
67100,Water Parks,5.0,1
67101,Beaches,3.5,2
67101,Nature & Wildlife Areas,4.0,1
67101,Points of Interest & Landmarks,3.0,2
67101,Water Parks,5.0,2
67101,Waterfalls,4.0,1
67102,Points of Interest & Landmarks,5.0,1
67106,Religious Sites,5.0,1
67107,Beaches,5.0,1
67109,Nature & Wildlife Areas,4.0,1
67110,Beaches,4.0,1
67111,Ballets,3.25,4
67111,Beaches,5.0,1
67113,Points of Interest & Landmarks,5.0,1
67114,Points of Interest & Landmarks,5.0,1
67118,Water Parks,5.0,2
67122,Beaches,5.0,1
67124,Nature & Wildlife Areas,5.0,1
67124,Waterfalls,5.0,1
67130,Beaches,5.0,1
67132,Points of Interest & Landmarks,4.0,1
67138,Volcanos,5.0,1
67139,Nature & Wildlife Areas,4.0,1
67140,Beaches,5.0,1
67141,Beaches,3.5,2
67141,Nature & Wildlife Areas,4.0,1
67142,Nature & Wildlife Areas,4.0,1
67142,Waterfalls,5.0,1
67144,Ancient Ruins,4.142857142857143,7
67145,Water Parks,5.0,1
67147,Nature & Wildlife Areas,4.0,2
67147,Points of Interest & Landmarks,5.0,1
67147,Religious Sites,5.0,1
67151,Points of Interest & Landmarks,4.0,1
67153,Water Parks,5.0,1
67155,Nature & Wildlife Areas,4.0,1
67158,Beaches,5.0,1
67161,Water Parks,5.0,1
67163,Ballets,4.5,2
67165,Volcanos,4.0,2
67167,Beaches,5.0,1
67169,Water Parks,5.0,1
67171,Water Parks,5.0,1
67172,Beaches,3.0,1
67173,Volcanos,5.0,4
67174,History Museums,4.571428571428571,14
67175,Flea & Street Markets,5.0,1
67175,Spas,5.0,1
67182,Water Parks,5.0,2
67183,Volcanos,3.0,1
67185,Nature & Wildlife Areas,4.0,1
67186,Beaches,2.0,1
67190,National Parks,5.0,1
67194,Beaches,3.0,1
67200,Nature & Wildlife Areas,4.0,1
67201,Volcanos,5.0,1
67204,Religious Sites,3.0,1
67205,Religious Sites,4.0,1
67207,Nature & Wildlife Areas,4.0,1
67210,Beaches,5.0,1
67210,Religious Sites,5.0,1
67211,Nature & Wildlife Areas,5.0,1
67211,Points of Interest & Landmarks,4.0,1
67218,Beaches,4.0,1
67227,Beaches,2.0,1
67227,Points of Interest & Landmarks,5.0,1
67227,Waterfalls,1.0,1
67229,Religious Sites,4.0,1
67231,Beaches,3.0,1
67231,Nature & Wildlife Areas,5.0,1
67231,Points of Interest & Landmarks,5.0,1
67231,Religious Sites,4.0,1
67231,Waterfalls,5.0,1
67233,Religious Sites,5.0,1
67238,Nature & Wildlife Areas,3.0,1
67239,Beaches,4.0,1
67241,Nature & Wildlife Areas,3.0,1
67244,Beaches,5.0,1
67244,Nature & Wildlife Areas,4.0,1
67244,Points of Interest & Landmarks,5.0,1
67244,Religious Sites,5.0,1
67244,Water Parks,5.0,1
67244,Waterfalls,5.0,1
67247,Beaches,4.0,1
67249,Beaches,2.0,1
67251,Historic Sites,4.0,1
67256,Nature & Wildlife Areas,5.0,1
67258,Volcanos,3.5,4
67268,Ballets,3.0,1
67275,Nature & Wildlife Areas,5.0,1
67276,Nature & Wildlife Areas,5.0,1
67276,Points of Interest & Landmarks,5.0,1
67277,Nature & Wildlife Areas,4.0,1
67278,Religious Sites,5.0,1
67279,Water Parks,5.0,1
67281,Nature & Wildlife Areas,5.0,1
67281,Points of Interest & Landmarks,5.0,1
67281,Waterfalls,5.0,1
67285,Religious Sites,5.0,1
67288,Beaches,5.0,1
67289,Nature & Wildlife Areas,4.0,1
67289,Religious Sites,5.0,2
67295,Beaches,4.0,1
67296,Ballets,5.0,1
67302,Beaches,5.0,1
67303,Points of Interest & Landmarks,4.0,1
67303,Waterfalls,4.0,1
67304,Beaches,5.0,1
67305,Beaches,4.0,1
67306,Religious Sites,4.0,1
67307,Beaches,4.0,1
67307,Waterfalls,4.0,1
67308,Nature & Wildlife Areas,5.0,1
67309,Religious Sites,5.0,1
67314,Points of Interest & Landmarks,5.0,1
67314,Religious Sites,3.0,1
67315,Beaches,5.0,1
67317,Waterfalls,3.0,1
67319,Beaches,3.0,1
67321,Beaches,5.0,1
67321,Religious Sites,5.0,2
67323,Beaches,4.0,2
67323,Religious Sites,5.0,1
67323,Waterfalls,3.0,1
67325,Beaches,3.0,2
67329,Nature & Wildlife Areas,5.0,1
67330,Religious Sites,4.0,1
67331,Religious Sites,5.0,1
67332,Nature & Wildlife Areas,4.0,2
67332,Religious Sites,3.0,1
67332,Waterfalls,4.0,1
67333,Points of Interest & Landmarks,4.0,1
67333,Religious Sites,2.0,1
67335,Beaches,5.0,1
67335,Nature & Wildlife Areas,5.0,1
67335,Points of Interest & Landmarks,5.0,1
67335,Waterfalls,4.0,1
67337,Nature & Wildlife Areas,3.0,1
67338,Waterfalls,4.0,1
67339,Ancient Ruins,5.0,1
